"","Title","Name","Rating","DateReview","TextReview","TitleReview"
"36","The Zone of Interest","woodvillelite-1","5/10","24 December 2023","Out of 8 people in the theatre this afternoon, 6 of us hung around in the lobby to talk about the film. We all felt the same way .... sooo boring!! After 25 minutes of commercials and we finally get the Feature Presentation sign then we get over 3 minutes of a black screen. We thought it more like 5 but usher said it was 3.Film finally starts with banal chat by the banks of a river with family fishing, swimming and beach type activities. Appr 10 minutes of what some would say notihng. BUT .. the son was picking up something on the beach which turned out to be teeth he had found to add to his growing collection.My feeling is I would probably gotten a lot more from the book that this movie. . Waste of a nice afternoon but figured correctly there would not be many in the theatre. Last few minutes is of the Museum there and displays of shoes and cloting but again .... why did we have to see cleaners washing the floors and the windows while showing this??"," Read the book or wait to stream it at home for free!"
"37","The Zone of Interest","nagztannouri","5/10","5 March 2024","It appears that sometimes people tend to evaluate movies primarily on the basis of the story they're built upon, rather than considering the film's inherent qualities. While recognizing the deep and profound nature of the Holocaust narrative and the contrast of human behaviors within it, it becomes essential to separate the evaluation of the movie from the pre-existing storyline.Unfortunately, the film, despite its potential, fell short in delivering a captivating and emotionally resonant experience. The gravity of the Holocaust as a theme could have been harnessed to evoke profound emotions, yet the movie failed to explore the depths it easily could have, resulting in a somewhat lackluster and emotionally detached viewing experience."," Could have been amazing..."
"38","The Zone of Interest","peter-kistemaker","5/10","26 February 2024","What have I just been watching? For me it was the most annoying, long-winded film ever on a subject where many other films, such as Schindler's List, The Pianist, The Gray Zone, managed to touch me to the depths of my soul.Okay, I understand that this film wanted to show you that the Hoss family lived a 'normal' life just outside one of the largest extermination camps ever; Auswitch.It is all clear to me that this is astonishing, incomprehensible, shocking, but you are not going to make a 100-minute film out of that, are you?What does it offer the viewer?You see people living a 'normal' life. They go on picnics, to school, play games, eat, drink, while daddy Hoss gallops to 'work' every day on his horse in good spirits to gas a few thousand people again and then burn their bodies in a crematorium.Yes, it is the pinnacle of the flattening of human emotions, but by filming that, the film becomes incredibly banal.And that banality made the story lose all its power for me. You were, as it were, watching the life of the 'Avarage' family with the burning ovens of Auswitch in the background, but the impact it was supposed to make, like those other films mentioned above did and could, was therefore, for me, completely lost. In the end I almost fell asleep because I couldn't care less about what the Hoss family was doing there and I fast-forwarded through the last half hour just to get it over with."," Boring"
"39","The Zone of Interest","donmurray29","5/10","24 January 2024","Giving this an 5/10 ratingJonathan Glazer film of Martin Amis novel of A Nazi family who live right next door to Auschwitz, you hear screams, gun shots, see smoke, from next door, but thankfully, not the horror.The film is total greys and barley any colour and moves very slow, not much happens at all, this family is boring, and so is this film, really boring. Nothing happens, Two hours of sod all. Sandra Huller is the only name here, and she does her best with what is on offer here, just what is here?I was so looking forward to this, as Glazer does not do much, so far, and there is just nothing here. How it has an 8 on IMDB is a mystery. Sandra Huller is good, but what did she she in this, well, you have the names of Glazer and Amis and said yes. This film is a big NO!"," Bored and not interesting."
"40","The Zone of Interest","memiskowski","5/10","20 March 2024","Movie #7 as I make my way through watching the 10 nominated movies for best picture in 2024.The topic of the movie is not one I would seek out to watch if I weren't watching the ten. I generally watch movies to be entertained and going in I did not expect that to happen and indeed it did not.Watching for what is was which was to provoke thought and reflect on a horrible period of history, it was well done in a unique way. In this way it was tremendously effective. Here is the problem I had however, it felt like the entire movie could have been a scene or two of a larger movie with an actual plot. This was more a documentary than a movie. I gave it 5 stars for how well the ""scenes"" were done."," Part of a movie"
"41","The Zone of Interest","deleyshaun","5/10","24 February 2024","The zone of interest gives a snap shot of the life of a big shot camp director Hoss of Auschwitz. He lives next door with wife ( Huller) and children. The point is to show a normal, adjusted family living next to atrocity. Although it is clear what is happening it didn't come across as haunting as I thought. There were certainly enough hints of what was going on. Hoss is eventually transferred but the wife and children stay in the lush house. Huller is great as a woman who thrives in her environment and is proud to call herself the ""queen of Auschwitz"". The middle section of this film gets bogged down and some attempts at artistic scenes don't really work. I also struggled to distinguish between the children of the two families. You don't see the victims or the camp itself but do see a lot of the Nazi commanders attend meetings and socials. These scenes are done well, and shows that it's just a job to them. Also the almost final scenes depicting the camp in todays time is quite chilling. There is an abrupt ending which is satisfactory but not enthralling."," Zone of some interest."
"42","The Zone of Interest","lukedella-56666","5/10","19 February 2024","It is without doubt a message is sent and received in this film. The normal mundane life of a family living on the opposite side of a wall where unimaginable things are happening really does make you think ""how?"" numerous times as you see the backdrop of Auschwitz from the comfort bubble of the Höss' luxurious home and backgarden, but while it is a beautiful piece of film making with well-played roles from the actors, it doesn't do much after that. Apart from the obvious emotions, it did fail to draw me in and offer any life in the story. As I read from another reviewer, a short film would have been sufficient, and I agree, this didn't need to be drawn out for 1 hour and 45 minutes.I come away from this with an appreciation for the film making, a reminder of how humanity can be so inhumane, but also empty for the lack of life offered in the story."," Lifeless"
"43","The Zone of Interest","cammic","5/10","24 February 2024","I found this movie difficult to watch and in some places difficult to follow.I must emphasize, that this movie is from a totally different point of view and shows how life went on around the concentration camps. The first few scenes did make me think and where the commandant's wife has a delivery of underwear and a fur coat....it did take me a minute to comprehend that these items came from people on the camps.The constant ""hum"" of the crematoriums throughout the movie really made me think and the glow of the chimney's at night was quite gut wrenching.The scenes where the Nazis are discussing a more efficient round crematorium to kill and dispose of more Jews was so stark. They discussed this like it was normal.I think it was important, that although we could hear gun shots and screams, there were not gratuitous scenes involving the Nazis and prisoners....you just knew what was happening.I loved the ""night vision"" scenes showing the young girl leaving food for the prisoners extremely different and stark....but poignant.I found the ending a bit strange when it switched from the commandant to the current museum a bit odd but I understand the importance of having that shown.I may need to watch this a second time to get trully appeciate it."," A different point of view"
"44","The Zone of Interest","athanasiosze","5/10","12 March 2024","I am not joking, it should have been a short film, around 30 minutes. The main idea is almost brilliant. As a reviewer said : "" This different approach gives the film a really sinister quality"". It's true, i got goosebumbs when i realised what i was watching. However, this strong impact didn't last long. There were shocking moments throughout the movie but overall, it was tough to watch. And when i say tough, i mean boring. Yes, this is the ""Banality of Evil"" (Hannah Arendt). But the idea was more interesting than the movie itself. You can't make a movie depending only on this. A Nazi family and their everyday problems as they are not paying attention at all to the fires and the screams next door. The directorial approach contributed to all of this. Shots were taken from far away, we don't see well their faces, we never knew who are these people. Cold and dry as it gets. And to be honest, i don't even want to know about them. I would prefer to watch them get slaughtered by the Allies.Someone might say "" It's not the movie's fault, it's your fault because it is widely known what this movie is about. You shouldn't watch it"". And that's right. It's just that i got curious because of the Oscars."," 4.7/10. It should have been 70 minutes shorter"
"45","The Zone of Interest","phzgnkn","5/10","16 February 2024","I for one can judge what it art cause this film wasn't for me.Been long time seen a artsy film since the beginning of the 2000's n i didn't get it straight a way by far the best Nazy film was Downfall really great performance that made fuher into meme.I saw it like mundane family life in their house living just normal like any other but then the wheel re turn that the husband gets transfer n sacrifice the family so he can continue working on the third reich, then goes to the future to give us a glimpse of museum where the employee re cleaning every section, ending it with the german going down the stairs.To conclude i have seen my fair share of artsy film from germany(got cousin who's into em) but this don't work i rather see something that makes a whole lot sense."," Confuse me in lot ways"
"46","The Zone of Interest","nicolesammut","5/10","1 March 2024","How disappointing. Not since Women Talking, have I seen a film that was so hyped up and so over rated. I waited the whole film for something to 'happen'. Even toward the end... my partner and I said, there is still 10 mins... where is this going? I appreciate that it was filmed beautifully, and we can all 'anticipate' what was gong on over the other side of the wall, but seriously... did we have to sit in the absolute dark for the first 5 mins to hear music with nothing visual? And.. did I have to watch a women sweep a floor in the modern day museum for (what felt like 15 mins) 5 mins to know, she was a cleaner? Eventually, I would have gone to the cinema & paid good money to sit and watch it... but all the hype, the nominations, the awards... clearly, I do not see what others have. I guess thats why I am NOT a film critic."," The Zone Of No Interest"
"47","The Zone of Interest","peterfrancislewis-99046","5/10","24 February 2024","The premise of the movie is good solid well trodden fare.. banality of evil / juxtapositions / human face of monsters etc, etc. Where this excursion fell short for me is that the premise in itself is not enough to carry a project..it needs to be infused with a vision or commitment.The characters were drawn two dimensionally.. cliches.. and the juxtaposition without any real narrative arch and populated with wooden characters just wasn't engaging enough to elicit the horror we should have felt.. I would have much rather seen the family as the subject of a really engrossing drama.. with the full gamut of emotions on display.. drawn out as real and complex individuals... then perhaps I would have felt the force of what it really means.For me the film was neither ambitious nor daring enough to allow us to get close enough to the family to go beyond our learned reflexes and to be truly horrified by its home truths."," Not daring enough"
"48","The Zone of Interest","jonathancg-12884","5/10","27 February 2024","Kept me watching because the style was interesting. The dreams sequency was weird but well done. The pace was extremely, painfully slow. I like slow movies but this one was a lot of nothing, nothing at all.The movie was sold to me as a Nazi family living next to a concentration camp not caring about what was happening to the people inside so you expect shocking things to happen with a different point of view but forget about it, this movie follows a family doing what families normally do but the husband is a Nazi Commandant. That's it. You won't be moved or shocked by anything besides a couple of scenes with only sound. A fraction of the movie.Yeah, the sounds around the cruelty (It isn't showed at all, by the way. You never see anything) inside the concentration camp in those couple of scenes were really, really well done, I'll give them that. There was no need to see what was happening to feel it in your soul but they're just a minimal part of the movie itself so you just end up not caring at all.Overall the movie just follows the same formula of the modern independent cinema: Be overly pretentious, try to make you think it's special because it's artistic and delivering nothing at all besides a ""Yeah, interesting movie"". Would not watch it again."," Interesting but forgettable"
"49","The Zone of Interest","moritzherz","5/10","16 March 2024","The holocaust is an important topic, especially for Getmans like me. Dealing with it is always difficult and hard. Schindler's List tries to warn you by showing the details. Life is beautiful makes a comedy out of it, while still hitting you hard when it gets important.Now The Zone of Interest goes a new way, by letting the horror unfold in your mind. The film never shows explicit concentration camp scenes. No shootings, no living conditions. What it shows is the beautiful house and the paradise garden of family Höss, the supervisor of the camp. And you see their happy lifes and their little problems and in the background you hear shots, orders and trains arriving, carrying new ""material"".This new perspective on the holocaust is an original idea. In fact it is a new concept. Imagine don't Show instead of Show don't tell.However the film felt too long and by not escalating the situation it ends rather abrupt. This is unfortunate, considering the film's great potential.Would I still recommend seeing it? Yes, because its important to continue giving this topic attention, so we'll never witness somwthing like this ever again."," The horror unfolds in your mind"
"50","The Zone of Interest","HabibieHakim123","5/10","10 March 2024","I like a lot of things in The Zone Of Interest from the performances, the music, the production design and set, the cinematography, and i must say that the first 40 minutes of the film i was really into the story, until i realise that the rest of the film and the story was becoming more flatter and blander and quite boring as i found no big conflict that happening in the film and nothing really interesting anymore, i get the background of it and so what, what was becoming the main danger and the big conflict of the film is what missing and what i've been waiting the whole movie, although again the film fills with great performances, great editing, great set, very haunting score and music, in technical aspects it was great, but the film couldn't find and put a main interesting conflict that i hope i was also get into as i was really into the film in the first 40 minutes, it's literally a movie about a real life person that has no interesting story to put into film at all, the message in the background was clear, but the main face of the story was empty, overall The Zone Of Interest in terms of technical aspects and acting they nailed it, but in terms of story it was pretty disappointing."," It's Literally A Movie About A Real Life Person That Has No Interesting Story To Put Into Film At All"
"51","Fighter","IonicBreezeMachine","7/10","16 February 2024","It's a good movie , every actor has done justice to their role . The movie revolves around the main lead HR hence it's not an fully Ariel action movie it has a mix of everything. The director made the movie clean (except the last song).It could have been made into a full commercial cinema that would bring in very large numbers but the director chose to focus on the real story itself , hence you won't see any jaw dropping or larger than life scenes . If you are a HR fan and you like AirForce than you should go for it , but not than you aren't missing anything. You will leave this movie in the theatre itself after done watching you won't carry it on further like Pathaan or Top Gun."," Fighter: the Pulwama story"
"52","Fighter","RhapsodyReviews","5/10","21 March 2024","Kudos to siddhart anand for being the primis to do something different. Kudos to the team of producer who's ditermination to stick with siddhart anand's vision. For which india got its first proper ariel action combat cinema.I am not going to spoil anything altough there is nothing to spoil at this moment. People who want to see this movie seen it. And people who want to stay away they don't care.Let's start with the most strongest part of the movie. Ariel action sequences which were shot is such a manner that will live a clear path for future directors to follow.. Ground action sequences expecially the stealth one near the end of the movie very little but it also live a distinct mark.. Hand to hand combat and blast sequences are modest..
As per the story is concerned siddhart anand.try to stitch something with human emotion . Blend it with drama and comedy .. but it's not enough.. Emotional parts shot with sincirety .. but interpersonal bonding didn't responde well.. Out of eight songs Mitti And. Vande Mataram stands out. Cinematograpgy is worldclass never befor seen visuals but the editing lacks..
As per the performance Hritikh Roshan working first time with Deepika Padukone..shows some flashes of brillence.. But both did an average job .. because the story didn't ask them to excel.. Anil Kapoor with half baked role stand tall.. rest of the cast are just sitfillers... Rishabh Sawhney as the antagonist impresses ..
i watch this movie as a movie and not to dissect every minore details . And find it refreshing but just once..
And on a special note India vs one single nation narritave is now reached it's limit..
So overall it's one time watch."," Shots Fired ... But not bullseye.."
"53","Fighter","CubsandCulture","7/10","31 January 2024","The neat India mover ovwr decades.. I must say, this is surprise for me after decades.. Finally India can produxe good movie with special effect better than any other asian in CINEMA!! But again.. Screen writer make ver bad plot.. And ending wasnt clear,..How about diplomatic pakistan n india.. What happen to pakistan army general after their pilot n terorist die?! Acting was good with special dances n song in every india moviee..but i dont see people shake their head like classic movie lol!! I just curious how can they mis lag of those part.. A LOT!! But We must agree this movie better than TOP GUN 1&2 Generally?!"," Better than TOPGUN anyway..?!!"
"54","Fighter","arsentiy_PA","8/10","23 February 2024","I do not usually write reviews on public platforms but decided to do so as Fighter is a landmark movie for Bollywood.This review contains no spoilers and I have tried to just focus on some basic facts.I had been trying to see this for sometime but had my hands full, finally managed to go see it 2 days back!Boy was I glad that I did!The movie is not perfect and has its share of cheesy moments, far fetched reality and over patriotism!Yet, it needs to be celebrated as it has many firsts of this genre in India. The Indian Air Force should be mighty proud of the way they and their fighter planes have been portrayed in this movie.This is no Top Gun, but the reality is any movie made anywhere in the world will always be compared to the Top Gun movies as they are the gold standard.Fighter has incredible performances by Hrithik Roshan, Anil Kapoor & Deepika Padukone. Some scenes are stellar and stay with you long after you leave the theatre.For example Hrithik's entrance and the way the song Heer Aasmani have been shot is just incredible!CGI is used in abundance, but fills in very well which was a pleasant surprise for an Indian movie.This is a difficult move to make which is why the effort of all associated with it needs to be mentioned.Do yourself a favour and watch it on the big screen with just pop corn entertainment expectations!"," Soars...despite it's flaws..."
"55","Fighter","filipemanuelneto","9/10","22 March 2024","Actually, this movie is great with amazing actors, dancing, script and air force tactic. The air force battle scenes are great and can beat Hollywood. The script is good more than Pathan and Jawan, over action movies. But India people are influence by SRK with Deepika Padukone and so sorry for Roshan. I hope so people like this movie and good income. The India air force should comply and brave like as the actors. Suko can't beat F-16 in real war. The dance of Roshan and Deepika are greatest of all time, first time in Bollywood. Please don't over impressed on indian air force 😂 Good luck Fighter."," Ha ha from SRK 😁 POK"
"56","Fighter","Johnny-the-Film-Sentinel-2187","9/10","24 March 2024","Bollywoods's answer to Top gun Maverick. Indias First IAF moovie. Khudos to the director. He has done an excellent job. Loved the movie. Technical Brilliance. None can match Hritiks screen presence. Goosebump patriotic scenes. Anil Kapoor proves his versatility yet again. Deepika also had done a decent job. Actors who portrayed Taj and Basheer also did a great job. Music could have been better. Air fight scenes are picturised with high quality. Climax action is breathtaking. Reiterates Indian movie standards are on par with Hollywood. Script is also good with no nonsense super hero build up."," Awesome storytelling"
"57","Fighter","ElijahCSkuggs","8/10","28 January 2024","VFX top Notch for the low budget of the movie. Amazing shots and action choreography. A must watch movie, Actors were really good, few patriotic themes were a bit more but overall its a good watch. Hritik Roshan, Deepika and Anil Kapoor has done amazing job and were looking too good. Villain presentation and acting was superb, really he has a great future in Bollywood. A Good movie to start this year and a visuals treat. Better than many south movies that had pulled the audiences to the theatre. It's a full family drama with great action scenes and aircraft VFX. Dog fight chase is the best shown in Indian cinema so far."," 8/10"
"58","Fighter","Tweekums","2/10","26 March 2024","While it's got good cast, it does not deliver much. Several scenes imbalanced the feel of the story and it fails to keep the interest at full range. There is also a lot of voice dubbing miscue that proved to be distracting (for comfort) specially on Azhar Akhtar. There should have been something new specially because it's an action film or something ""wow"", but no. It's just ""Iron Eagle"" and ""Top Gun"" combined - even the.""attempt"" at making Patty cute or dashing or whatever (the restaurant scene) was a waste of time. One can actually skip parts and jump forward and won't get lost from what this film is really about."," Just a combination of old films"
"59","Fighter","pyrocitor","9/10","20 March 2024","A good action packed film, with a good action sequence & presentation to embrace the quality cinema in bollywood seen by any. Well managed screen presence & good squences.Acting wise done very well by anil, deepika & hrithik was just too awesome.Story was ok in all. Not a surprising one but, it didn't spoils the scenes & other performances of the charecter & nither the film.Romance between hrithik and deepika was worth a watch. Which was heating up the moments.Well embraced story with a good plot & specially the action sequences which took the film to a roller coaster ride to view a will managed film which has been made at a level next to hollywood with such a low cost budget.Overall it's worth a watch!!."," A good movie with a spectacular arial action never seen before"
"60","Fighter","adamjohns-42575","3/10","31 March 2024","Strong star cast but fail to impress except Anil Kapoor . When will Bollywood stop copying Hollywood movies . One time watch . Below average.... IAF pilots shown using aircraft doing stunts as their private property which was out of plot .. Anil Kapoor is only person spot on as usual .Hrithik was trying his best to copy TOM CRUISE which he should not. Karan tried his best . Dipika wasn't a best cast .Some of graphics were below expectations. Once again shown Pakistan as loser which people seeing in Bollywood from last 40 years .One time watch if even. If really Bollywood want to copy Hollywood then kindly do it properly.."," Below average"
"61","Fighter","lost-in-limbo","7/10","28 January 2024","Fighter is filled with many goosebumps giving moments and a lot of patriotic scenes and dialogues. The aerial shots and fights are the highlight of the film. The only two things movie lacks its expertise is loud outbursts of music when a dialogue is being delivered and some weak and cliched dialogues. Other than that you will have a great time hooting and cheering for Hrithik Roshan and The Indian Airforce as well. Side characters did a decent job but Anil Kapoor stole the show with his performance and that stoic face. It's a great achievement for an Indian film to achieve this level of visual effects."," A classy one time watch"
"62","Fighter","questl-18592","9/10","29 January 2024","Fighter, true to its title, emanates a powerful patriotic atmosphere that resonates throughout the film.Siddharth Anand, in a fashion reminiscent of his previous success 'War,' skillfully harnesses Hrithik Roshan's talent to deliver a compelling performance. The entire cast shines brilliantly, with a special commendation owed to Karan Singh Grover for his outstanding contribution. The film's visual effects are nothing short of impeccable, marking a turning point for Indian cinema, thanks to the collaboration between Siddharth Anand and DNEG.'Fighter' proudly stands as India's first and finest Aerial Action movie, leaving audiences nothing but proud of this cinematic triumph."," FIGHTER - The first and finest Aerial Action Movie from India"
"63","Fighter","thesar-2","1/10","8 February 2024","An extremely poor direction with substandard acting, specially by Deepika Padukone. Hritik has acted well but cannot continue to show off his skills in this poorly directed movie.Highly disappointed. The fighting scenes are prolonged to such an extent that they start getting on your nerves, totally unrealistic and fake. The fighter jet chases are confusing and chaotic, not sure who is following whom!The songs in the movie are pathetic. Deepika's costume designer needs to do a better job with her dresses. All in all it was a waste of time. The movie just took advantage of showing some nationalist sentiments which were not projected well."," Total waste of time!"
"64","Fighter","SnoopyStyle","5/10","5 February 2024","It appears that the execution of the action scenes in the film featuring Deepika Padukone and Hrithik Roshan left something to be desired. While the anticipation for the dynamic duo was high, it was disappointing to see that Deepika was given a limited amount of screen time to showcase her skills. In contrast, Hrithik and Anil Kapoor performed exceptionally well, highlighting their talent and chemistry on screen.The lack of screen time for Deepika Padukone may have impacted the overall quality of the action sequences, leaving some viewers feeling underwhelmed.Overall, the film's execution of the action scenes featured both strengths and shortcomings. A more balanced allocation of screen time between the lead actors would have resulted in a more satisfying and well-rounded performance."," I'm certain that Tejas was superior to Fighter."
"65","Fighter","talarisw","10/10","29 January 2024","Amazing Movie.... Can't Describe It In Words.... Awesome Action,VFX,Acting Everything Is Just Perfect.... This Movie is Built for To Watch it in Theater for Full Experience....
The People who are Giving Negative Reviews I am Pretty Sure That They Don't Even Watched it or They are Just Haters, The Last 30 Minutes of Movie is More Than Expected.I Have Seen a Lot of Movies in Theatre But Never Watched a Single Movie Like This. The Climax of The Movie Is Also the Next Level & This Movie Has Emotional Scenes, a Little bit Comedy and a Lot Of Next Level Action With Top Notch VFX...Totally Worth it Watching It, No One Will regret Watching This Movie."," Just Amazing...Never Seen Such a Movie in My Life"
"66","Fighter","Steffi_P","7/10","15 March 2024","An average movie in terms of PATRIOTISM......But Adding Romance in that was not so cool (-1⭐)......(+1⭐) For Climax Dialogues.....(-1⭐) For all Kissing Scenes especially at base 😐......btw movie doesn't contain any surprises for you.....(5⭐) For this movie plot and story line and very important the creation of movie {all airplane scenes, fighter jet) (1⭐) for Patriotic movie category 😏.....movie is not truly recommended if you are a patriotic personIf you want something repeated and not too premium content with some taste of love and patriotism...with some fighting scenes 😺All Movies Start From [8⭐] for me 🌝"," Not much recommend for Patriotic man !!"
"67","Fighter","gavin6942","10/10","29 January 2024","Just returned after watching Fighter, and I must say, what an exhilarating experience! This movie stands as a true milestone for the Indian film industry. It flawlessly blends action and emotion, making it nearly perfect in its execution. There isn't a single over-dramatic scene, yet it manages to deliver several poignant moments.The Fighter Jet dog fights are nothing short of BREATHTAKING - a spectacle that left me in awe. Despite my initial skepticism about potential overuse of VFX, the visuals felt remarkably authentic. Each actor portrayed their role impeccably, but Hrithik Roshan undeniably stole the show with his astounding performance.The movie's second half is filled with jaw-dropping moments that elicit genuine ""WOW"" reactions. The dialogues, cinematography, and background music are all top-notch, creating a captivating cinematic experience. Kudos to Siddharth Anand for crafting a film that not only entertains but also binds the audience to the theater.Fighter is a must-watch on the big screen, offering an action-packed spectacle unlike anything seen before in Indian cinema. To truly appreciate the craftsmanship, immerse yourself in the theater experience. Let's encourage more of these captivating movies-well done!"," Awesome movie"
"68","Fighter","native_girl333","10/10","29 January 2024","A movie that has made me emotional and proud at the same time at various scenes... Obviously i mean...who could have done the role of ""Patty""better but Hrittik...Him in the Uniform Of An AirForce officer...is the best thing happened at 2024 starting..✨🇮🇳The sukhoi fighter plane scenes has been constructed in such a beautiful way ...no Indian can step back and not hold their hearts from rapidly beating .If one is a fan of Hrittik and a bit into patriotic plotted flims...i must suggest you to go have this amazing experience.... The film is worth a watch and let's just not talk about money cuz the movie is not worth of discussion on basis of money value its just a good value of your time🥂"," My Dad being an airforce veteran....Made me more indulged watching the movie.."
"69","Fighter","Analog_Devotee","8/10","19 February 2024","First of it's kind where people get chance to experience an Air Force movie.Acting: Very solid, especially Hrithik. Rest of the actors did really good including Anil Kapoor, Dipika and others.Story: Be prepared for some twists beyond real events.Message: It touched all the points including friendship, father-son, father-daughter, team work, Air force department, terrorism, Islam, pride, love for your country, women empowerment, etc.Action sequence: Great if you haven't watched Top Gun (1&2). Still nice for Indian movie.Weakness: Negative character is not that scary or chaotic as he could have been. Air force officer fighting with the terrorists with bare hands. Where are the special commandoes do the job? Well, that's the HERO of the movie in a BOLLYWOOD movie. Such small items just made it an average movie.Another weakness (rather very important) is Editing of the movie. Why on earth do you need a club song in an Air Force movie when the previous scene is so intense (involving the negative actor).More focus on Hrithik in few places where a larger picture could have been focussed.Dialogues: Great. Just loved many 1-liners in the movie which adds to the ratings.Overall a nice movie made with small items checked and made with high maturity."," Not so great, but does better in this segment"
"70","Fighter","ozmartian77","4/10","21 March 2024","Copying storyline or high level themes is not necessarily a bad thing, especially for Bollywood, which is notorious for lack of originality.I have only seen the first twenty or so minutes of the film so far. And while I can already see how they have tried to mimick similarities from Topgun & Maverick, the execution, dialogue delivery, and direction is horrible. Especially the cheesiness and ton of overacting they have build into this - honestly even a 4 is too good for the film.If I ever end up to bring myself to watch the rest 2 hours or so and it turns out to be better, than I'll definitely update the rating/comment but dont have much hopes."," Such a Disappointment"
"71","Fighter","croutonsofdeath","9/10","29 January 2024","This is my 1st review on IMDB..Saw the movie in IMAX 3D yesterday - always refer to IMDB before seeing a movie and was a bit sceptical on reading some of the negative comments as well as 1 or 2 rating... I think those reviews helped in toning down the expectations. The actual experience was superb and cannot fathom how anyone can rate this below par. I suppose watching an action and v visual movie like this in IMAX or a good theater does enhance the experience. Comparing with Maverick is as pointless as judging your life based on others achievements... both are good movies and definately time, money well spent..must watch."," Great Watch !"
"72","Fighter","cchase","9/10","7 February 2024","Last night, my husband and I saw 'Fighter' together. I thoroughly enjoyed the movie from beginning to end, getting goosebumps during several aerial fights. The aerial combat was breathtaking, blending CGI (Computer-Generated Imagery) magic with practical effects for a truly immersive experience. Watching in 3D was a bonus, especially for the terrific aerial action scenes. While the storyline may not have been groundbreaking, the film compensated with its captivating visual spectacle, with special commendation to the remarkable VFX work and the stellar performance by Hrithik Roshan.I was particularly intrigued by how the movie depicted Deepika Padukone's character parallel to Hrithik's. In many other Indian movies, the hero's character dominates the whole movie, but here, there was a good balance. It shows that when a woman wants, she can step out of her comfort zone and give her best.All the other cast members performed exceptionally well, including the main villain who promoted the militant group in Kashmir. It was great to see Anil Kapoor after a while. It's a must-watch movie, especially for those who love action and romance combined."," A must watch movie, especially for those who love action and sweet romance combined"
"73","Fighter","Stampsfightclub","9/10","28 January 2024","I never heard about the the Director (he is good) but always knew Hrithik Roshan ,this movie is good by any standard without being bias! If you go to Movie hall, just enjoy the movie, don't just go there to criticize things, overall one of the best Movies of Indian film industry! It showed how War is to be morally conducted but just one item song in the middle may be little different but what a music, 'Heer Ashmani' song stands the best song for me!Enjoyable-pragmatic-Different movieHold your breath.-Always trust officer 'sAlways trust well established actor's or director's.-All the best crew!"," A well made Movie!"
"74","Fighter","kelvinselimor","10/10","28 January 2024","Hritik work is great he is best superstar & this movie is the best movie of Siddhart Anand . Our desi super arial action is here guy don't miss it actually this great movie.Fighter will set bench mark 4 other arial action of india hritik is looking killer in movie 🔥
Guys go and watch the fighter u will feel patriotic nd emotions about the story . Story is good acting is brilliant even at somewhere there is good comedy .. all over is superb . Everything is great background score also superb . Vfx is superb . We love to see hritik in such type of action movies 🎥 all over this perfect for all age group. Its a family movie."," Movie is superb fire🔥"
"75","Fighter","gedikreverdi","10/10","29 January 2024","""Fighter"" is a captivating aerial action film that seamlessly blends patriotism with raw emotions, delivering a stylish and exhilarating experience. The climax is particularly intense, evoking goosebumps and serving as a powerful tribute to the Indian Air Force. The film skillfully incorporates themes of love, friendship, patriotism, and family, accompanied by a fantastic soundtrack that enhances every moment. The entire cast delivers stellar performances, making ""Fighter"" a must-watch for all audiences.Kudos to all the leading actors and director for making a fantastic movie. Blockbuster movie."," Must Watch!"
"76","Fighter","moonspinner55","1/10","23 March 2024","There are movies with entirely imaginative stories, where directors aim to elevate the narrative through the grandeur of the big screen.Then there are real-life stories that directors attempt to adapt for the screen, striving to do justice to the original events.And then there's Siddharth Anand, who first twists a real event into his own fantasy and then proceeds to ruin it with subpar plotting, a weak storyline, and dreadful visual effects.In attempting to emulate Top Gun, Hindi cinema not only misses the mark but completely loses the essence of the film. While Top Gun begins with a tower flyover, Hindi cinema takes it to absurd heights, with planes flying upside down over runways, thankfully without scraping the asphalt or featuring the hero lighting a cigar or busting a dance move mid-flight.The beginning of the movie is not just a poor imitation but perhaps a D-grade copy of top gun.Hrithik Roshan seems to have misjudged his role, as if starring in War wasn't enough to make him realize it's not his forte, especially when the same director and team have already produced a similar action movie. It's not just about acting in a copied Hollywood movie but also in your own.Deepika Padukone barely gets any meaningful role in the movie, apart from forced scenes, unnecessary songs, and trying to grab some screen time with Hrithik Roshan, who not only acts selfishly in the movie but seemingly in real life too.The rest of the movie is filled with the same tired tropes of portraying Pakistan forces in a negative light, along with the usual Bollywood imaginings of Pakistan, its people, and language.It's a bad movie from the very start until the end, where the Hindi cinema maverick decides to transform into Rambo.P. S.Anil Kapoor, someone forgot to tell him that it was Hritikh copying Tom Cruise and it was not his role to play."," Loser"
"77","Fighter","MeMyselfAndTheBeard","4/10","29 January 2024","First half has superb dog fight sequences but whose effects are marred by unnecessary songs, irritating characters and a villain who evokes laughter with his Tere Naam look. Hrithik is part time fighter pilot and part time planner of Balakot strikes, who has RAW level info, which he just divulges in front of top officers, probably for great appraisals.If you have seen Animal and felt that its second half was pointless, this second half is set to lower the bar even further. There is unnecessary drama and futile attempts at reviving nationalist sentiments.We were among the 12 persons in the matinee show here, at Gurgaon. I remember watching Pathaan by the same director, in a matinee show 10 days after its release and the hall was buzzing.This will stream on Netflix by Feb end. Should be seen in the safety of your room, where it can be fast-forwarded at will."," The joke is on the Indian viewer"
