"","Title","Name","Rating","DateReview","TextReview","TitleReview"
"60","Beetle Juice","adamjohns-42575","9/10","10 July 2020","Back to a time when Alec Baldwin was hot (Oh man, that butt in those trousers) and before Winona got arrested and later became Spock's Mum. This film is full of all the weird things that go in to any Tim Burton story and it is a particularly fine example, definitely one of his best.
I think a lot of what is good about this one, that might sometimes be missing from his newer stuff, the one's I'm not so keen on, is the little jokes, the things you only notice when you're paying close attention or watching it for the umpteenth time. The magazine that spu's flyers, the football team that bears no relevance to the rest of the story, but is just funny. These are The jokes that make this film as good today as it was in 1988.
There is a lot in this film which I love and find hysterical that the politically correct censors might not pass these days as offensive, references to suicide and such, but it is a film about the afterlife and so what do you expect.Generally, it is a good fun film that probably wouldn't scare anyone under the age of ten anymore, but I think that says more about the kids than the film. It is full of laughs and Michael Keaton is superb as the title character, although sometimes his diction is really unclear. I also love Catherine O'Hara.I still have no idea why you go to Saturn if you leave the house when you're deaf, but I know that if I ever get possessed I want to sing The Banana Boat Song!"," Dayyyyyy-Oh!"
"61","Beetle Juice","lost-in-limbo","9/10","30 June 2020","Betelgeuse, Betelgeuse, Betelge... dare I say it? Director Tim Burton would follow-up his directorial oddball debut (""PEE WEE'S BIG ADVENTURE"") with another ambitious comedy, this time something very zany, grotesque and surreal in the shape of a riotous supernatural dark spoof. As a kid I grew up watching this film, hey, I even liked the cartoon series. So re-watching it again was a sheer delight. Something I would never tire of.Burton would bring his signature visual gothic flair and live-action cartoon mannerisms to enliven the shallow, dressed up lifestyles in ""BEETLEJUICE"", but what really makes the feature is the very loose performance of Michael Keaton as Betelgeuse. Keaton is outstanding in bringing this outrageously rotten character to life, from being menacing, charming the ladies, or simply exorcising a wise-crack. He's truly a head-spin. While he provides a huge impact, the Beetlejuice character doesn't really get a whole lot of screen time, despite his importance to the plot's progression. It's measured in bursts, as his character is virtually a punch-line with legs. But with that in mind, I think it works because Burton never overplays his hand, which makes Keaton's conman persona effective than say overbearing. I don't know if Burton would do the same thing these days.Anyway the narrative was always about Geena Davis and Alec Baldwin's recently deceased young rural couple adapting to the afterlife, while at the same time doing their best to frighten the house's new city-folk occupants that have ideas of changing their new home to meet their own trendy needs. So in a last ditch effort to scare them off they seek help from a freelance bio-exorcist ghost known as Betelgeuse. The compulsive plotting won't surprise (even though Burton throws up an interesting view of the afterlife), but what stands out is the wonderful set-pieces (how can you not grove along to the dinner party sequence as The Banana Boat Song plays), eccentric practical effects (loved the clay-animation), inspired pastel set-designs and wrapping it all together is Danny Elfman's enchantingly whimsical music score. One colorful dimension after another, but even with its comic flourishes it still demonstrates a nasty wickedness.Add to that an amusing cast, peppered with character actors and zesty interplays. Davis and Baldwin were likably good. Jeffery Jones is enjoyably clueless and Catherine O'Hara makes a great ice queen. Winona Ryder is fittingly deadpan as the very aware gothic teenage daughter and Glen Shadix entertains as the family's psychic friend. Also showing up in a memorable part is Silva Sidney as an afterlife caseworker.""BEETLEJUICE"" is a decorative haunted house fun ride and one of Burton's best."," ""You're working with a professional here!"""
"62","Beetle Juice","questl-18592","9/10","6 September 2019","Over 30 years since this films release and it still astounds. The creativity, the humor, the performances, the darkness and the camp all add up to create something we just don't see these days. Beetlejuice is the kind of movie that would never get made today, it's too weird, too crazy and too original to make it to the big screen.All that said, this kind of film is likely to be divisive. It will either work for you or it won't. It'll be your kind of weird or it'll be way too out there or too campy. Regardless it's worth a shot. After all, Beetlejuice is the ghost with the most!"," It's Showtime!"
"63","Beetle Juice","thesar-2","9/10","13 September 2015","With all the buzz about a potential – or real now? – sequel to this nearly 30 year old classic, I had to revisit this for only the second time in more than two decades. And wowwhat an incredible movie this was.My only grip, and this can't be held against Burton as it shows he did EVERYTHING he could with what he was given and entrusted with, was the poor animation trying to trick us as ""real."" Thisis another reason (from above) that I am truly looking forward to a sequel with a large budget and perfected CGI, if necessary. (Actually, I'm against most CGI – I like real heart and efforts from what I see in film, but some is necessary to showcase a larger world, à la Lord of the Rings.)But, beyond the beyond cartoons, the movie was brilliant. Absolutely hilarious, extraordinarily original, tight, with great music and a nearly flawless and memorable score. But all that is not to discount the performancesEvery single person in this film owned their parts and not once did I not feel one actor out of place. Some stood out, of course, like Ryder's Lydia, Shadix's Otho, Sidney's Juno and obviously, Keaton's dazzling ""Beetlegeuse."" But, unlike most movies, everyone still worked together wonderfully without having one or a couple steal scenes.Overall, it's the story, comedic pieces, imagination and characters that drove this very basic haunted house movie into greatness. I'm always willing to put aside my normal distain for such basic movies (far too many haunted house movies have plagued us these last few years) when it gives me something new and fresheven from almost three decades ago."," Beetlemania"
"64","Beetle Juice","SnoopyStyle","9/10","18 October 2013","Adam (Alec Baldwin) and Barbara Maitland (Geena Davis) are a young happy couple in lovely house. They die in a car accident and are left stranded to haunt their home. The annoying advant garde Deetzs (Jeffrey Jones, Catherine O'Hara, Winona Ryder) move in, and the Maitlands are helpless to scare them off. Finally they get a specialist Betelgeuse (Michael Keaton) to excise the living from their house.Tim Burton is a complete original, and this is the first tastes of his quirky visual sense. It's too obvious to say this is an original vision. Consider that it is so original that nobody really has done anything similar since other than maybe Burton himself.The great thing is that the story works as well. It's funny. It's cute. It's heart warming. I love the characters, and the actors are all great in their performances. Of course Michael Keaton goes crazy in this one. But Catherine O'Hara is also hilarious, and Winona Ryder is absolutely winning in this."," Tim Burton goes big time"
"65","Beetle Juice","talarisw","9/10","15 September 2012","Tim Burton is one of my favorite directors of all time. You can say he's Hollywood's ""goth"" director because he's known for his dark, macabre and surreal style. This is one of his best known films, possibly his signature film next to Edward scissor-hands and The nightmare before Christmas. Even though this is one of the most unique, creative and imaginative films ever, it does have one major flaw, much of the story simply dosen't make sense. Let me start by saying this film is a unique take on ghost comedies. Even though the movie's titled Beetlejuice, the main characters are really the Maitlands, played by great actors Alec Baldwin as Adam and Gena Davis as Barbra, who are an old fashioned couple who drowns in the start of the film. Davis and Baldwin are great in their roles in playing an un-hip, boring and naive couple, which perfectly clashes with the more unconventional Deetz family and you understand their motives. Burton has a fascination with the dead and I love his unique take on the afterlife. Here the afterlife is run like a bureaucratic business, the Maitlands are given ""The handbook for the recently deceased"" which is a thick boring book about instructions for living in the afterlife. And later they go to the main office of the afterlife, where they have to take a number and wait to be called and then there'll meet their caseworker Juno. The Maitlands find out that their trapped in their own house as ghost, if they try to leave the house they go to a bizarre place call Saturn and meet a giant sand-worm. I love how Tim gave a memorable twist to your average ghost comedy with the ghost being the one haunted by the living. I love how Tim created the Deetz family who moved in the old Maitland's home. The step-mom is Delia played wonderfully by Catherine O'Hara who dominates the family. I love her Gothic art work and she looks kinda sexy here. I love Jeffery Jones as the ""I don't want to get involved"" dad. And there's Winona Ryder as the depressed, suicidal teenager Lydia, who dresses like everyday's a funeral. This is one of Ryder's best performances and Lydia is interesting as she's the only person who can see ghost and would rather be friends with the dead then the living. And last but not least there's Micheal Keaton as Beetlejuice. Tim's a good story teller but unconventional. The title character dosen't appear until well after 40 minutes into the movie. I think he has only a total of 17 minutes of screen time in this movie, which sounds bad for a title character but like in Batman(also stared Keaton as the title character),where the title character dosen't appear a lot, Tim makes it work well. In a way everything is a much needed build up to introducing Beetlejuice. Keaton gives his best & most manic comedic performance. Beetlejuice is one of the most unique and memorable characters of all time. He's a deranged, erratic acting, gross and perverted ghost. But the bad thing is that he's such an interesting character but Tim never really explains anything about him. Juno explains he use to be her assistant but then became a bio-exorcist, claiming he can ""get rid of the living"". But that's all he explains about him. Why do you have to say his name three times before he can appear? Why is he trapped in the model Adam created? What kind of a name is Beetlejuice? Why does he spell his name Beetlegeise?, Why couldn't he tell Lydia his name?, What's his cause of death?, How old is he? Who was he before he died?, Why does he have to marry Lydia in order to be free? and Why is he more powerful then other ghost we see? Unfortunley none of these questions are answered. In fact a lot of the story dosen't make sense, like Juno telling the Maitlands that the living can't see the dead but later she tells them to scare the Deetz by creating scary faces and Lydia can see them. It's also unclear weather Beetlejuice is supposed to be a villain or some anti-hero. I personally look at him as a bad guy. But if you overlook the fact that a lot of the plot is incoherent this is a very enjoyable film. The film is visually great! Tim's surreal visual are some of the best of surrealism's I ever seen. The calypso songs works well into the movie. Danny Elfman's score is great, it sounds like a manic circus. I also like the cheesy looking special effects. One of the highlights are seeing the other dead people and their look mirroring their death, like the receptionist who slit her wrist, the sexy woman cut in half and Juno who's throat's slit. Tim is able to make humor out of a grim subject like death. He even makes Lydia's attempt at suicide humorous. Warner Bros. really missed an opportunity to do a sequel to this film, maybe they could've explain more about Beetlejuice. Never the less a ghost comedy classic."," A newly deceased couple hate the new family that moved in their old house, so they call upon a deranged ghost named Beetlejuice to scare them off ."
"66","Beetle Juice","Steffi_P","9/10","4 April 2011","It's difficult to make a truly scary horror these days, simply because the staples of the genre have become so familiar culturally. A Dracula in a dinner jacket or Frankenstein's monster with a bolt through his neck nowadays appear more comical than creepy. And there's always been a fine line between what frightens us and what makes us laugh – in both cases it's the twisted and the offbeat. Perhaps this is why horror spoofs have the potential to be so rich and enjoyable.Beetlejuice takes a cunning idea for its story, with similarities to classic afterlife fantasy pictures like Here Comes Mr Jordan, but with an Addams Family slant thrown into the mix. The development of this plot was not a straightforward one. Michael McDowell's original script was much darker and more violent, and somewhat more complex. As well as adding a good-natured comedic tone, the Warren Skaaren rewrite is incredibly succinct in its storytelling. The Maitlands are introduced with expert brevity – in just a couple of minutes and a few lines of dialogue we know all about their idyllic lifestyle, and their only regret being that they don't have children. The narrative then wastes no time in killing them off and getting the real story going. How many lesser pictures would have faffed around for ten or fifteen minutes before getting to this crucial plot point? Integral to the overall look of Beetlejuice is its having been directed by Tim Burton. Credits may go to various individuals for production design and visual effects, but it's fairly clear they are all working from Burton's own sketches. In interviews Burton often claims to have little formal knowledge of classic cinema, but his tribute to German expressionism is especially clear in this picture, although for Burton it is largely employed for his own bizarre aesthetics. Incidentally I also spy a nod towards the work of Dutch painter Vermeer in the shot where Lydia writes her would-be suicide note. And there's much more to Burton's visual scheme than simple design. He often begins a scene with close-ups or mid-shots, rather than a wide, establishing shot, so that we don't really get a proper impression of the space in which the action is taking place. Another ace director Milos Forman (One Flew over the Cuckoo's Nest, Amadeus) uses a similar tactic, but whereas Forman does it to focus us more on the performances, Burton's aim seems to be largely to disconcert and disorientate the viewer. After all, Burton does emphasise the settings, throwing in bizarrely angled outdoor shots and props overhanging the foreground. Again it's all calculated to make the movie's world as weird as possible. But none of this is ever exaggerated enough to distract us from story and character.Not that we are likely to lose sight of characters when the acting performances are so attention-grabbing. At the heart of it all is Michael Keaton's wild portrayal of the titular antagonist. There's so much going on in his performance – look at the range of facial twitches he goes through in the few seconds after Adam says he has a few questions. Keaton is also a great improviser, and thought up with a lot of his own material here. You can tell when he's improvising, because he comes out with stuff you just couldn't script – example: ""Now that is why I never do two shows in a night. I just won't do it, I won't."" It wouldn't work on paper but it's hilarious coming out of Keaton's mouth. The other stand out is Sylvia Sidney who gets a small cameo. Not many modern viewers know Sidney, but she was a lead actress back in the 1930s, usually a warm-hearted romantic figure and quite the opposite of this grouchy old lady. Still, she brings the necessary memorable impact to her small but important role. Honourable mentions also go to jolly character actor Jeffrey Jones and the appropriately oddball Glenn Shadix, who sadly died last year.The icing on the cake is that Beetlejuice is filled with inspired touches that make it stand out from the crowd, little ideas that are not strictly required by the story but elevate it from some wacky spoof into a horror-comedy classic. There's the use of stop-motion animation, which Burton has long championed. Stop-motion doesn't look especially realistic, but compared to CGI it has a kind of life to it (if you'll excuse the metaphor). Then there's the complete non-sequitur use of Harry Belafonte songs. There's nothing remotely horror-themed about Day-O or Jump in the Line (apart from the tenuous link between Afro-Caribbean culture and zombies) but it doesn't really matter. Beetlejuice is a horror-comedy let loose, in which anything can happen, and frequently does. And that's what makes it so fine."," ""The strange and unusual"""
"67","Beetle Juice","gavin6942","9/10","11 November 2007","The Maitlands (Alec Baldwin and Geena Davis) are a happy young couple in a big house, redecorating to their hearts' content while another relative insists that they sell. After a minor car accident, both of them drown and the house is sold... but unfortunately the couple still ""lives"" on inside the home alongside the annoying new family. How can they scare the newcomers away? I watched this film on Halloween 2007 for two reasons -- first, because you need to watch scary movies on Halloween (although I think this is really more of a comedy). But second, because Robert Goulet had passed on a few days before, and I felt it would only be right and proper to honor the man who had made such an impression in my life after seeing him sing live in 2002.As far as I know, this film marks the first Tim Burton and Michael Keaton collaboration, before they both went on to make the two best Batman films in history (at least until Chris Nolan came around). We also have Jeffrey Jones, another regular and the music by Danny Elfman from Oingo Boingo. Winona Ryder (from Burton's ""Edward Scissorhands"") is here, and this is by far her greatest role. Maybe her only truly great role, in fact, as this is the way I like to remember her... not so much as Spock's mother.Tim Burton was perfect to direct this film, giving him a range of weird and grotesque things to work with, weird clay stuff and wild architecture. It's like the peak of his career because it's as strange as ""Pee Wee's Big Adventure"" and as dark as any of his films... all of which were perfect until he picked ""Planet of the Apes"" and his career died a brutal death (with the post-Apes exception of ""Big Fish"" and perhaps ""Big Eyes"").That is what you get here, though: comedy and the macabre, mixed together... a world where suicide victims get to spend the afterlife as civil servants... and your death wound stays visible forever. (Drowning seems to have been a good choice to avoid looking awful.) Michael Keaton at his dirtiest (think ""Night Shift"" and not ""Mr. Mom""). Oh, and Harry Belafonte's ""Banana Boat Song""... you need that.So, should you see it? The real question is why haven't you already? Any horror fan will appreciate this, as will any Tim Burton fan. The feel of this film is fun and fresh even two decades later. There is a special edition 20th anniversary DVD, which also offers a few episodes of the cartoon for some reason. It isn't great... maybe next time?"," Tim Burton's Career When It Was About Peaked"
"68","Beetle Juice","native_girl333","9/10","28 December 2007","Beetle Juice... Beetle Juice... Do you have the guts to say it three times? Adam (Alec Baldwin) and Barbara (Geena Davis) are a newly wed couple but unfortunately an accident takes their lives. Their house is sold and Adam and Barbara are trying to scare the new owners away. They are unsuccessful. They seek help from exorcist, Beetlejuice (Michael Keaton) who is specialized in people. However Beetlejuice has his own plans...The world of Tim Burton is fantastic, colorful and full with extraordinary creatures. The main couples visit in a office in afterlife is great fun. Michael Keaton is having his own jubilation in the role of Beetlejuice. Once Keaton has had a chance to be a little bit gross and pervert. Winona Ryder is good in her role as dark and Gothic Lydia. Again Burton used his regular stars. The careers of Geena Davis and Alec Baldwin would ignite big a couple of years later.""Beetle Juice"" is vivid, colorful, funny and represents something different in the comedy scene."," ""Go ahead...Make my millennium"""
"69","Beetle Juice","Analog_Devotee","9/10","4 June 2021","Ah, man... what a classic this one is. I think this was my first time seeing it in about fifteen years. Glad to see it's aged as well as I remember it."," 9/10 -- A TRUE CLASSIC!"
"70","Beetle Juice","ozmartian77","9/10","25 July 2019","I loved this film so much as a teen back in the VHS days... i remember fondly recording my own copy (illegally, via two VHS recorders) from a rental and creating my own personalised tape covers with poster art and pics found from magazines and the like... i will definitely be sitting my children down to watch this when i have them... the only films i can recall loving so much back in those days was the original Star Wars trilogy... and it still holds up today as i just finished watching it again for the first time in 20+ years and it still holds up, special effects included... Keaton was born for this role and the rest of the cast are simply brilliant... i could ever remember just about all of Beetlejuice's lines... such a special film... dont miss out... they certainly dont make them like this anymore, maybe that is my 42 year old self speaking, but i will honestly always keep a special pocket in my heart for this triumph..."," watched this at least 30+ times as a teen"
"71","Beetle Juice","croutonsofdeath","9/10","14 September 2009","Tim Burton is a man to be commended for his imagination, and Beetlejuice, his second ""mainstream"" theatrical film, is pure undiluted Burton. All the imagination comes out in this wonderful film. It's a black comedy, although not too dark to be called ""bleak."" In a way, it's actually very cartoonish, thanks to Burton's brilliant direction that leads to many surreal scenes. Beetlejuice himself is a marker of insanity, his contrasts to the main characters are visible from a mile away. While Beetlejuice is a filthy, loudmouthed, perverted, and ultimately quite twisted, the Maitland's are calm and down to Earth, acting much like they would had they never even died. Each character in this film has their own unique quirk, even the ""extras"" that appear in the afterlife. Many nameless characters are memorable just by their looks.With all of Burton's madness running amok, it's hard not to laugh or delight over the exquisite detail put into the films finer work. While the special effects may not ""wow,"" the stop motion is great and represents Burton's style in a very refined way, and the makeup is still impressive years later, especially the scene where Adam and Barbara are briefly resurrected. No wonder it won an Oscar for it.The biggest problem I have with Beetlejuice is that I felt if they had added a little more time on, some ideas hinted at could be realized in a better way. There are many ideas that are called attention to, but ultimately ignoured. Even the malevolent sandworms and their nameless homeland are mentioned and shown, but their purpose or origin are never explained. Beetlejuice himself raises some questions as well, where he's from, how he got into the Maitland's house, and there are some plot holes considering how to resurrect him; by saying his name Three Times, yet they never explain why *he* can't say his name, and if saying it three times resurrects him or gives him power, why does saying it again banish him? It deserves a little more explanation.Despite that, Beetlejuice is a very fun watch, and if you haven't seen it even 21 years after it's release, go out and find a copy right now!"," Surreal and ingenious black comedy, one of the best!"
"72","Beetle Juice","cchase","9/10","5 December 2008","The Maitlands and The Dietzes: two families who have nothing in common except the house they both live in. So what's the twist? Well, actually...the Dietzes are a family you'd probably WANT to see dead. The Maitlands? They already are.Barbara Maitland (Geena Davis) and her husband, Adam (Alec Baldwin), have just moved into a sweet little country house, when the unthinkable happens...thanks to a freak car accident, the whole line about ""till Death do us part"" has actually taken on a whole new meaning for them. But they've been parted from life, not from each other. And if you're thinking that death is all that different from the life they just left behind, think again. The Afterlife can be just as fraught with complications and peril, not the least of which finds the poor couple stranded in an 'alternative universe'-version of their house.Enter the Dietzes. Pretentious, social-status fixated richies Charles (Jeffrey Jones) and Delia (Catherine O'Hara) and their Goth-obsessed daughter Lydia (Winona Ryder), who proceed to turn the Maitlands' quaint little cottage into an avant-garde nightmare that only Hieronymus Bosch - or Salvador Dali - could love. What are two frustrated, spatially-stranded spooks to do? There's actually a sort of ""Health and Haunted Services"" system in the Great Beyond that provides assistance in the form of caseworkers (who are about as helpful in death as they are in life), and Adam and Barbara's ""help"" comes in the form of the cynical and cancerous Juno, (the great Sylvia Sidney), who goes completely by the book...but does tip the deceased darlings off to one dangerously unpredictable possibility for a resolution of their problem.His name, as you know by now, is Betelgeuse (Michael Keaton) - or as more commonly known - ""Beetlejuice."" He's a caseworker turned ""independent contractor"", which means he's bad news for the Maitlands, worse news for the Dietzes, and the best thing to happen to horror-comedies since three guys named Venkman, Spengler and Stanz. Say his name three times, and let the mirthful mayhem begin!Audiences couldn't get enough of Tim Burton's uniquely twisted perspective on the world after his first major movie, PEE-WEE'S BIG ADVENTURE exploded onto movie screens, and no one knew what to expect for his follow-up. Good thing, too, because there was no way to anticipate or explain this screwy and satisfying story of ghosts being haunted by a living family more scary than they are, and the outrageous entity out to fleece them both for his own purposes, (not the least of which is to get a little cuddle time in with the languishingly lovely Lydia.)How a literal army of writers managed to put together a script this good is beyond me, but after multiple viewings, this is still Number One for the title of Funniest Frightfest around.Burton was laying the groundwork for his revolving company of players with BEETLEJUICE as well. Besides Jeffrey Jones as the nerd-alert of a husband, there's Glenn Shadix as the fey Otho, Delia's co-designer/co-conspirator in making over the Maitlands' house and the ""exorcism"" that follows, and Ryder, of course, in her breakout role which would be followed by her turn in HEATHERS, guaranteeing her status as the Eighties' ""It "" girl.And besides the trademark hallucinogenic visuals and blackly funny sense of humor, there was that casting. Bringing Davis, Baldwin and the manic Keaton together was a masterstroke of both luck and genius, and who else could take Sylvia Sidney, Robert Goulet and DICK CAVETT, put them in the same movie and actually make them ""cool?"" It certainly wouldn't be the last time he would make that feat happen, but the timing and the end result would arguably never be more perfect.BEETLEJUICE is a must-have for any movie library, whether you collect comedy OR horror. It can exist easily in both worlds...kind of like the Maitlands and the Dietzes."," There Goes The Neighborhood..."
"73","Beetle Juice","Stampsfightclub","9/10","7 October 2008","After they die, Adam (Baldwin) and Barbara (Davis) come back to their house as ghosts and find a family is moving in and the couple try to scare them away with help from bio-exorcist Beetlejuice.Tim Burton's reputation as the darkest and most Gothic director started here with a bizarre but wonderfully different tale of the dead and is both funny, and yet psychological scary, and brings a niche to the market in a strange and sophisticated way.The film has a terrific opening with Danny Elfman's score exquisite to the bird's eye view of the town going past and the upbeat music plays right into our hands and will gear you up ready for the horror and excitement to begin.Alec Baldwin (The Hunt for Red October) impresses as ambitious Adam and has good on screen chemistry with Geena Davis (Thelma and Louise) and the pair create many laughs and are a joy to watch, especially when playing around with the sheets.Winona Ryder (Girl, interrupted) gives a great performance as Lydia, the weird and wonderful teenager, who gives the film a more serious and realistic feel against Keaton's comic Beetlejuice.The star of the show is Keaton (Batman) who plays bio-exorcist Beetlejuice, a crazed man who is evil, eccentric and enjoyable to watch, because he is weird and different, one of Tim Burton's finest creations, right up there with Edward Scissorhands. Beetlejuice is just so weird that he is almost lovable. What makes these characters work is the writing.The plot is very consistent, if seeming a bit weird and far fetched to begin, with plenty of dark humour and amazing characters. There is plenty of physical comedy and some slapstick which spreads the humour through different characters. The dialogue is pitched well, also giving some cheesy but really likable puns on the dead.The ideology of ghosts is covered well, playing on human interpretations and putting twists and turns on this idea, and making it funny through a book for the dead.The settings make this different to, with a different look upon heaven and hell, and the model of the town plays a great small yet significant setting. The colour and lighting hep achieve the dark and sinister feel of the narrative, as does the Oscar winning make up.Tim Burton has created some wonderful films in his directing career, and whereas this film isn't as powerful as Sweeney Todd or Edward Scissorhands, it is easily the funniest and a joy to watch"," Burton's funny horror is also deliciously dark"
"74","Beetle Juice","kelvinselimor","9/10","31 October 2021","Beetlejuice. Terribly funny. An excellent comedy from the genius Tim Burton. The costumes and decorations also deserve special praise. Also, a rather interesting and strange plot of the whole film. The title of the movie is Beetlejuice, but Juice itself is very small, and it practically does not affect the plot in any way, and this all makes the film even more interesting."," Terribly funny."
"75","Beetle Juice","gedikreverdi","9/10","3 October 2021","It's a pure watch and instantly feel good movie. The actors, beetle juice and his scary monsters, the model in the attic, handbook of the recently deceased, Juno the public officer for the dead, the young Winona Ryder playing suicidal Lydia, in short everything about this movie even the cheesy old songs was really good. Michael Keaton's acting as beetle juice aka the bio-exorcist was flawless.They couldn't scare away the living but the living almost scared the ghosts away and in the end they learnt to live in harmony for another century and I'm so glad that we're having a sequel to this."," Betelgeuse the bio-exorcist aka Beetlejuice"
"76","Beetle Juice","moonspinner55","8/10","28 September 2002","It may take two or three viewings to warm up to ""Beetlejuice"". It has a kooky, cockeyed sensibility and a rhythm that is by turns easy, lazy and frenetic. A charming couple in New England die and come back to their beloved home as ghosts, determined to rid the place of the horrendous new tenants. Possibly the most benign and engaging performance ever by Alec Baldwin; Geena Davis, Winona Ryder and Sylvia Sidney are also very appealing. The new couple from New York who take over the house (Jeffrey Jones and Catherine O'Hara) aren't as well written or thought-out as the other characters and some of their bemused, dry-ice comic lines take a few seconds to reach you. Of course, there's Michael Keaton, wildly comic as Betelgeuse. I recall hearing comments back in 1988 that Keaton wasn't around enough to make the picture worthwhile, but that's only if you watch the film for the fast quips and sight-gags. Keaton is truly wonderful, but he's also bombastic, and I felt there was just enough of him to satisfy--it's really not his story anyway, it belongs to Baldwin and Davis; Betelgeuse is used as a horny, vulgar punchline. Director Tim Burton is very careful not to overload the movie with raunch; he is surprisingly careful in setting up this story, and he works magic within a dubious scenario: a comic fantasy about dead folks which ultimately celebrates life. ***1/2 from ****"," Has a crazy rhythm all its own"
"77","Beetle Juice","MeMyselfAndTheBeard","8/10","10 April 2020","Considering he's not in the film that much and the film is named after his character he steals the whole show when he appears front and centre. He is so good you're amazed by him I wouldn't be surprised if Jim Carrey didnt use Michael Keaton's performance as Beetlejuice as a template for his fantastical cartoon character Stanley Ipkiss in the The Mask.
Love the B Movie special fx and the Shake Senora dance scene.
Little peave though was Betelgeuse/Beetlejuice dilemma. Wish they explained it a bit better thought I was having a dyslexic turn kept checking after all these years in was reading the name of the film wrong, kept stopping the film to check the title. The only downfall.
All in all funny and out there film. I'd just watch it for Keaton's performance."," Keaton the ghost with the most."
"78","Beetle Juice","planktonrules","8/10","6 August 2008","This is a great movie to simply watch and enjoy--no need to think or analyze--just enjoy the silliness and cool factor of this nice film.A young couple living in their dream house (Alec Baldwin and Gina Davis) are accidentally killed and thereafter live as ghosts in the home. Some time later, a family of freaks (Jeffery Jones, Catherine O'Hara) and their disaffected daughter (Winona Ryder) move in--much to the ghosts' chagrin. That's because instead of respecting the lovely home's charms, the parents want to turn it into a pseudo-intellectual freak house. However, Winona somehow is able to see and communicate with the ghosts--but her parents can't believe that they exist or that they're doing anything wrong with the house.The dead couple try to scare away the family, but their attempts are really lame (and funny) and this only makes the weirdos want to stay even more! So, out of desperation, they seek out the most evil and obnoxious ghost, Beetle Juice (Michael Keaton) to help. The problem is that although Beetle Juice is able to scare anyone, he's also a total maniac and once let out, he's amazingly difficult to stop.The film abounds with many things you'd expect to see in a Tim Burton directed film--weird special effects, an odd set design (after the weirdos transform the house), fun and a definite ""cool factor"". The actors do a fine job as well. Additionally, the script is smart and fun. While some might find this too dark a film for young kids, for older kids and adults, it's mighty entertaining and silly. Plus the music is just so darn infectious and fun!"," Lots and lots and lots of fun"
"79","Beetle Juice","Peach-2","8/10","17 November 1998","Tim Burton's Beetlejuice is a great film. The director was given free reign to make his own film visually and it is great. The casting is good, but the standout is Michael Keaton. Keaton is absolutely hilarious in the title role. This movie is very funny and well done."," Tim Burton is awesome!"
"80","Beetle Juice","seeingbystarlight","8/10","29 July 2018","Adam and Barbara (Alec Baldwin and Geena Davis), lead the perfect life, in their house atop a quiet hill in the country.They have decided to spend their vacation at home rather than take a trip while strenuously avoiding their real estate agent/friend (Annie McEnroe) who thinks the house is to big for them, and should be sold to a family.Then, on their return trip from the Hardware Store in town, disaster strikes when (while trying not to hit a dog), their car goes over a bridge, and plummets into the water bellow.Soon after, they find themselves home again, and it's not long before they realize they haven't survived the crash.At first they panic, then they find The Handbook For The Recently Deceased (which reads like an lnstructions Manual), and they dive into it, looking for an answer to their problems.Unable to leave the house because the exterior is a Martian-like environment filled with dangerous creatures from outer space, they languish in their dust covered house (which they can't clean properly because the vacuum cleaner is in the garage).But things are about to take a turn for the worse, as an excentric New York family has bought the house, and is determined to make it all their own.There's the father, Charles Deetz (Jeffrey Jones), who just wants to be left alone:""Now remember Delia, we're here to relax and enjoy the country. NOT TO TRASH THE PLACE!""The pampered, atrociously misguided, and blythely disregarding mother Delia (Catherine O'Hara) who has no intention of respecting her husband wishes:""A little gasoline...blow torch...No problem.""The suicidally depressed daughter Lydia (Winona Ryder) who states simply:""My whole life is a dark room. One BIG...DARK...ROOM!""And the pompously arrogant, and inept interior decorator, Otho (Glenn Shandix) who's appalled by the house he can't wait to destroy:It has absolutely no organic flow-through."" He scoffs, defacing the walls with spray paint ""Ugh!"" he breathes, looking in the closet ""Deliver me from LL Bean!""Meanwhile, Adam and Barbara have entered the Seventh Circle of Hell, as their beautiful home is being gutted by a group of crazy yuppies.""What are we going to do?"" Barbara wails ""Is this some sort of punishment?""""We're not completely helpless Barbara."" Adam says with a wicked grin ""I've been looking through that book, and there's a word for people in our situation: Ghosts!""They then put all their energy into haunting their own house. Moaning their hearts out as they parade around in sheets, and cutting each other's heads off, in order to look more terrifying.But the impostors, far from being frightened, seem bored, and a little annoyed by their theatrics.It is then that a mysterious bio-exorcist named Beetlegeuse (Michael Keaton) appears on T.V. offering a ""free demonic possession for every exorcism.""This gives Adam and Barbara hope that they might still drive these people out.But there are rumors going around about this bizarre new character, so much so that calling on his name three times may not be a good idea.Tim Burton has a knack for directing these types of movies, and does a good job with this one (although it's not as spectacular as Batman or Edward Scissorhands, and this is probably due to the script which could've been better written).Alec Baldwin and Geena Davis are really excellent, and the scenes their in are really funny.There's one really great scene in which the family is eating dinner, and Day-O starts playing, and they all sing as if possessed.The last scene is also very noteworthy.Winona Ryder is terrific as the dark, and dreary Lydia.All the other characters are perfectly cast.And Michael Keaton is great as Beetlegeuse.Originally, Review #65Posted On:
April 30, 2010"," Handbook For The Recently Deceased."
