"","Title","Name","Rating","DateReview","TextReview","TitleReview"
"44","Late Night with the Devil","george.schmidt","8/10","25 March 2024","LATE NIGHT WITH THE DEVIL (2024) *** David Dastmalchian, Lauren Gordon, Ian Bliss, Faysal Bazzi, Ingrid Torelli, Rhys Auteri, Josh Quong Tart, Georgina Haig (Narrator : Michael Ironside). Found footage horror flick about a fading '70s late night talk show host (Dastmalchian in his finest hour) who attempts a ratings gag on Halloween with a live-on-tv-broadcast of an exorcism that leads to deadly consequences. Written and directed by Colin and Cameron Cairnes the production values of the era is spot on as well as the behind-the-scenes squabbling mixed with the unerring feel of dread through out comes across as ""The Larry Sanders Show"" meets THE EXORCIST."," ""The Larry Sanders Show"" meets THE EXORCIST"
"45","Late Night with the Devil","benjytudor","9/10","22 March 2024","Perfectly done, original approach to the demonic position horror film, in my opinion. One of my top five horror movies of the last 5 years or so. It is extremely well-paced and really excels in avoiding the repetition of past possession horror film tropes. When the horror hits, it's a very unique take, and, for myself and those I went with to see it, the climax, especially the last 20 minutes, does not disappoint. The setting is really well done, the production design is terrific. It feels very true to the late '70s, and it manages to create a great sense of its own logic and a tangible sense of reality. David Dastmalchian is really fantastic in his starring role."," Fantastic, original horror"
"46","Late Night with the Devil","torrascotia","5/10","19 March 2024","Another new movie and yet another bunch of reviews by people who really don't seem to have seen much in the way of movies and think everything is fantastic!To be clear this is an average movie let down by a sketchy final third and some CGI which looks ridiculously out of place in a 1970's themed movie. They really should have went all in with the 70's theme and used practical effects to fit with the asthetic.The narrative is not as original as some people think. The haunted TV show has been done before and much better. I would refer the reader to seek out the BBC drama Ghostwatch, which caused a genuine sensation when it was aired. Because so many people thought it was real. That show has genuine casualties. Late Night is simply not in the same league. For one too much of this is played for laughs and its simply not that scary. Its obvious from the very beginning where the story will and you are basically waiting for this finale throughout the movie. The acting and the film are good enough to keep you engaged, it just doesn't feel like a satisfying climax considering the lead up. This certainly feels like a Garth Marenghi episode but done more seriously and with fewer gags that land. Sorry to disappoint but this is not the hugely original 10/10 movie some are suggesting. Seriously, for the haunted TV Show trope, seek out Ghostwatch and keep in mind that this was actually broadcast on national TV to an unsuspecting public. And the response is the reason it was never shown again. Late Night feels like a fun but flawed streaming movie. I reckon the IMDB score will drop as more people see it."," Its Not Brilliant, Its Just Okay."
"47","Late Night with the Devil","klastaitas","8/10","28 March 2024","Jack Delroy is down on his luck. Within the opening minutes a captivating monologue entrances us into the how and why. His rise to just below the summit and his fall to the Hell that lies beneath.The film plays with the fake documentary/found footage genre in a way that does not oversaturate an already saturated and trope-filled genre. The dynamic use of intertitles and black-and-white ""behind the scenes"" shots give us an idea of what truly happened on Jack Delroy's Night Owls Halloween Special.Tension is key in all films such as this, the slow build but not to slow, but not to fast, little bit slower and eventually you reach the right pacing and build of tension. Many films attempt this but only a few perfect it and this film is one of them. The moment we find out Christou died it only ramps up more.The necessary unsettling feeling for all films like these is peppered throughout the film but is brought to the forefront by the phenomenal performance by Ingrid Torelli as Lilly, a young woman with a demon inside of her. From the moment her face was on camera there was shiver down my spines. Dare I say it's as iconic as the girl in The Exorcist?The psychic, the sceptic, the scientist, the demon child and the man who thrives on better ratings, all familiar characters flung into one setting that digs to the core of all their motives. Does the psychic do it for money? Is the sceptic really that arrogant? Does the scientist mean well? Will Jack Delroy remain unpunished?These questions are answered swiftly as Lilly kills all but one, Jack Delroy. He brought the Devil on his show and he kills it too. I'd like to see how his career panned out after murdering a 13-year-old young woman on live TV.I only wish the film had delved into Delroy's involvement with the Grove as I feel that would've expanded the films scope and revealed what lengths Delroy was willing to go to to achieve fame. What exactly did he do in the ""tall tress""?It's ambiguous ending, although cut a little bit short, left me sat in my seat still wading through an ocean of tension and horror. A glorious and gory romp through 70s talk shows, demonic possession and, scariest of all, worms erupting from Gus' head."," Fame, Fortune and Demonic Possession"
"48","Late Night with the Devil","jtindahouse","8/10","28 March 2024","I love a good paranormal skeptic character in a movie. I would've loved a job like that. It always frustrates me when they are put in supernatural movies and made to look like they are the stupid one for not believing. 'Late Night with the Devil' was a well made and original movie that I think a lot of horror fans are going to really enjoy.The movie is technically found footage, however it never really feels like it because we are getting the professional camera angles the studio has set up for the majority of the film. There is a really well done narration sequence to begin the film that sets the scene. This gave me 'The Texas Chainsaw Massacre' vibes. Narration doesn't always work but when it's done well like this I have no problem with it.This film isn't about using cheap tricks like jump-scares. I may be wrong but I can't think of a single one in the film. Instead it creates a sense of dread. You know bad things are on the horizon and all you can do is sit back and watch them unfold.The thing I enjoyed most about this movie though was that nothing felt off limits. It clearly wasn't going to take the safe route, and because it is found footage, by definition it has to have a dark ending. This was a very well made film and hopefully one that breathes some life into the genre. 8.5/10."," Creates a terrific sense of dread"
"49","Late Night with the Devil","BA_Harrison","8/10","26 March 2024","Don't tell my wife, but my latest trip to the cinema cost the best part of £50: two tickets (for me and my son) and two meals at a well known fast food burger restaurant (not the 'golden arches'... the other one), plus parking and petrol. Was it worth it? Well the burgers were overpriced and lukewarm, but the cinema seats were comfy (I went for the luxury reclining option), and the film - thank heavens - lived up to the hype.With more than a dash of kitsch about it, Late Night with the Devil isn't particularly scary, but it is a remarkably fresh offering in a genre that has been frustratingly stale as of late. And while I never jumped out of my comfy seat, the whole thing did get under my skin with its unsettling premise - a live Halloween TV talk show that goes horribly wrong when the host dares to mess with the unknown, introducing guests who dabble in the occult.The film is smartly directed by Cameron and Colin Cairnes, who slowly build the eerie atmosphere and absolutely nail the 1970s aesthetic; the acting is excellent, with a standout performance by David Dastmalchian as the show's host Jack Delroy; and the climax is totally wild, delivering freaky moments of gory violence and a neat twist ending that proves that dealing with the devil never ends well.8/10. Ignore the detractors who complain about the use of AI art for the show's title cards: yeah, it's a bit lazy of the film-makers, but it's a minor quibble and something that I imagine most people won't even notice."," Talk of the devil and he will appear."
"50","Late Night with the Devil","drownsoda90","8/10","25 March 2024","Presented as a documentary film, ""Late Night with the Devil"" focuses on Jack Delroy, an ambitious talkshow host who, after the death of his wife and a career downswing, attempts to revive his late-night show ""Night Owls"" with a Halloween 1977 special profiling the supernatural, particularly a young girl who is purportedly possessed. The unedited broadcast footage follows. Naturally, things do not go well.While ""Late Night with the Devil"" is largely made up of ingredients that genre fans are all too familiar with, the presentation here is really what makes the film tick--and that it does. The screenplay is an intelligent mashup of ""The Exorcist"" and ""Ghostwatch"" with a bit of the cutthroat TV careerist themes found in something like Sidney Lumet's ""Network"". It succeeds greatly at capturing the '70s kitschy late-night talkshow stylistics, furnishings, and general presentation. In moments, the set and cinematography resembles something akin to ""The Dick Cavett Show"". On a purely aesthetic level, the filmmakers really managed to capture the hazy, nostalgic fever dream feel of so many of the variety shows of that era.Plot-wise, it is further fleshed out by B-roll footage of the host, guests, and crew as they interact during commercial breaks. While at first I worried these breaks would detract from the live broadcast footage that makes up the bulk of the film, I can see why they were necessary in terms of actually making the plot function. The screenplay manages to build sufficient intrigue over the course of the show, as the origins of the possessed girl and the background of the host reach high occult peaks.In the vein of ""Ghostwatch"", things go truly bonkers in the last act, but the cast hold it all together nicely. David Dastmalchian is pitch perfect as the ambitious and appropriately hokey Delroy, and the supporting cast all hit their notes as they attempt to keep the show going despite mounting supernatural occurrences and chaos. The film explodes into a hallucinogenic finale that could nearly derail the understated buildup, but it comes out strong in the end in the sense that it leaves you pondering.While the gimmick of ""Late Night with the Devil"" is going to be the main draw for most, the film has more than enough spectacle, atmosphere, and a layered plot to help it rise above mere flimsy artifice. I envision it will have a long life playing on home televisions at many Halloween parties in the years to come. 8/10."," The show must go on"
"51","Kung Fu Panda 4","khelyorbek","6/10","22 March 2024","Would not recommend this to any of my friends or family. The movie felt like a cash grab with minimal effort. It felts like a modified plot from Movie 1 and re-used assets from following movies. I was expecting more for all the hype and ads they were pushing on all the platforms. The main character did nothing new or special and pretty much behaved exactly like you would expect him to behave. No character growth whatsoever. I think with Jack Black's retirement, the makes are trying to move the main role from being Panda to some other animal so they can keep milking the series forever. Its odd that the movie series is called ""Kung Fu Panda"" with an emphasis on ""Panda"" but now the dragon warrior will be someone completely different. VFX were good but the story is lackluster."," Movie 1 plot plus assets from 2 and 3"
"52","Kung Fu Panda 4","haggaihirbo","10/10","21 March 2024","To be honest, the callback of the previous villains was a really good idea. Also the villain being able to shape shift was not a bad idea. (Side note: Kung Fu Panda 3 was a 10/10,it was super funny all the way through and the fight scenes were incredible as well).But I lost interest in going to the theatre for kung fu panda 4 the moment I watched the trailer and saw that the FURIOUS FIVE won't be involved as much as in the previous kung fu panda films and instead replaced by a nobody fox!You cannot replace the FURIOUS FIVE who have featured in all the previous kung fu panda films and have been the backbone of the franchise with any others characters bro. That is just unacceptable. And for that, DreamWorks, you have lost my ticket!"," POOR CASTING"
"53","Kung Fu Panda 4","beaulewis-35620","5/10","31 March 2024","This is so far my most favorite of the kung fu panda franchise. But yet I am yet to see many people praise it, so I chose to do so!Most complaints I see are about the villain, not having a proper back story, and no furious 5, but I don't think people realise the furious 5 have never been the focus in Kung Fu PANDA, it's even in the title, and the enemies have never been good!Tai Long was only evil because, he got denied dragon warrior as Oogway saw darkness in him, but he would have never been evil in the first place, even this fourth film, proved that, with his final words to Po.Lord Shen was IMO the best, but his efforts was pointless by the third film, as they brang the pandas back.And also he was only evil due to a prophecy, which if he was never told he'd likely would never have been evil!!Kai I think was a decent villain tbf, no complaints whatsoever, but at the same time he wasn't very memorable!And now we have the Chameleon. Who grew up on the streets wanting to learn Kung Fu but couldn't because she was regarded as too small, let me just point out some things that proves she was a good villain, I know Mantis exists, but she grew up on the streets, in a city that didn't even know of the dragon warrior or the Furious 5, so in her city of course kung fu wouldn't be taught to her!And even so the focus was never for the enemy, it was for the new dragon warrior, who had a really good story I reckon, this fourth film is clearly to progress the story, to the next step!I really do think this was a good movie!"," I don't get the hate??"
"54","Kung Fu Panda 4","carlosdaniel-59536","6/10","4 April 2024","It's a fun film but far below the other previous films.The story is weak and so is the development, the villain has no charisma and was defeated very easily as she is the strongest villain in the entire saga. The lack of the other furious five left the plot boring and not interesting, most things in this film are unnecessary, despite having an interesting and well-developed new character.However, this is a film that you put on TV while you are doing other things in other rooms of your house, because it is difficult to stay immersed in the story.I'm being generous in giving 5/10, nostalgia won't let me give a lower rating."," Disappointing"
"55","Kung Fu Panda 4","aziziehsan-38622","7/10","10 March 2024","In my opinion you guys should make the villain stronger, po not even stronger and he choose another dragon worrier, I mean when I see the trailer I was thinking about my childhood but when I see the movie it was disappointing I only give 6 because of Po he is and he was my favorite cartoon character but you guys ruined panda the legendary guy why you guys add a foxy lady why there no po friends why?,Iam sorry for review but in my opinion it was disappointment I like KFP 1,2,3 but I didn't like this one, but we don't know what will happen next what time the next movie will came?????????????????"," You guys shouldn't add the foxy lady"
"56","Kung Fu Panda 4","dabomdigitie","7/10","24 March 2024","I go see a Kung Fu Panda movie for Po's personality but also his humor, a fun but formidable villain and mostly importantly, to see what's next in Dragon warriors story. They consistently hit these marks and this movie was no different.But it's the fourth movie...shoot me for thinking they would give me more. It was fun but it would be nice to see them challenge themselves a bit more. This movie was supposed to reinvigorate the franchise by choosing the next dragon warrior. I should be excited like the way I was when Zuri became the black panther. But I just wasn't.So yeah, it was the classic Kung Fu Panda movie. I'm just looking for a better one.7.4."," The Classic Kung Fu Panda Movie"
"57","Kung Fu Panda 4","kurisuu-68960","5/10","9 March 2024","I'm kind of a fan of the Kung Fu Panda series, so i don't want to get too harsh on this, but i still want to point out my disappointments for the show.The film starts with Po being Po, doing dumb stuffs and saving the day. But out of no where the fox girl (Zhen) just appeared, telling Po about a random malevolent sorcerer that want to take over the world, and Po just, go and be the hero again? We saw Tai Lung, Kai, and Shen, they all had a connection to the main characters. And there's this Chameleon, not a single connection to Po or any other individuals that we already knew, and Po just... be the hero and go on fighting that girl? It was TOO rushed, it felt weird.Secondly, i feel like the moral lesson and the story was not handled well. How could Po realize that he had to change his mindset by just, fighting a shapeshifting sorcerer, and just somehow chose Zhen to be the successor? I really had a lot of expectation for the potentials of the shapeshifting power. But instead, i got rip-off versions of the Kung fu masters, and a... dragon? Like you literally can absorb powers and transform different parts of your body, and she chose to be a dragon and just flying around? That was literally so stupid and absurd, how can you even think of taking the world when you can't even use your powers right? And then Zhen somehow could use the spiritual power, and boom, she was chosen to be the successor, after her betrayal and stuffs? And i still couldn't find a change in Po to be capable for guarding the Spirit Realm.But hey, besides these problems, overall the animation is still awesome, still really funny and not cringey, i did laugh a lot, so yeah, it's totally fine."," Acceptable, i guess."
"58","Kung Fu Panda 4","iloveyoshi-64479","4/10","3 April 2024","The movie itself wasn't too bad I'm not a big fan of the kung fu panda series was jack black as po is good.jack black is an amazing actor himself I never pictured myself going to see the movie but I thought i would take my dad to see it on a Sunday afternoon because I figured he would enjoy it which I think he did.. I would recommend going to see it if you haven't already because you don't really know when the dvd will come out and if you don't see it in theaters hopefully you'll get the dvd when it comes out in store.. awakfina as zhen was good I never thought awakfina would be in this animated movie/film."," It was ok"
"59","Kung Fu Panda 4","austinlaton","7/10","13 March 2024","When I was walking into movie I had high expectations but when it started it became lower and lower I'm not going to hate on it but it wasn't the best. But it did have some good new character bonds.i didn't finish the movie so don't count on this review but it wasn't my favorite and I have been a fan of the trilogy for a very long time but it disappointed me but I would suggest watching it if you feel like it just know it's not the best. Also probably not going to win a Oscar but I do love the actors like jack black who made the movie somewhat interesting. But it just felt like a different movie in my opinion."," Not the best out of the franchise"
"60","Kung Fu Panda 4","renedaniellim","10/10","23 March 2024","The plotline exhibited decent quality. I found the transition leading to the introduction of the new dragon warrior, Zhen, to be both lucid and humorous.The animation and special effects left a strong impression on me. In my opinion, they delivered a refreshing departure from the conventional animation styles, particularly during the action sequences.However, the film's conclusion was its weak point. The buildup to the climax felt somewhat underwhelming. Despite the premise of the antagonist absorbing all the kung fu moves from various masters and heroes, their defeat came too swiftly. I anticipated more intense fight scenes demonstrating the antagonist's formidable power.In summary: I rate it a 7.5 overall!"," Enjoyed it !"
"61","Kung Fu Panda 4","asepsenso","7/10","30 March 2024","When Kung Fu Panda (2008) first appeared, the audience was presented with new characters with a fresh, fun story. Panda, which is usually synonymous with adorable animals, is packaged as a kung fu expert with his adventures in finding his identity.The success of the first film made Kung Fu Panda a successful Dreamworks franchise, resulting in a television series and a fourth film, Kung Fu Panda 4 (2024), which began showing in Indonesian cinemas this week. Even though it tries to use the same moves as the previous films, Kung Fu Panda 4 feels like it has reached its saturation point, although it still manages to entertain the audience with action packed with laughter.Kung Fu Panda 4 returns with its main character, Po (Jack Black), who has now become a respected and famous Dragon Warrior in the Valley of Peace. His peace was disturbed when Master Shifu (Dustin Hoffman) told him it was time to give up the role of Dragon Warrior and become a Spiritual Leader, following in the footsteps of the previous Master Oogway.However, Po, who still loved his status as a warrior, rejected that idea. The intrigue begins when a new threat appears in the form of Chameleon (Viola Davis), a shape-shifting chameleon witch who targets the power of Po's enemies in the spirit world.To face this threat, Po must choose a successor to the Dragon Warrior and unite with Zhen (Awkwafina), a clever ninja fox. Even though several moments of kung fu action and Po's typical jokes are shown again, the whole film seems to have lost the momentum that once made this franchise a success.Po's lack of significant character development also makes Kung Fu Panda 4 feel less meaningful. Po, who previously had found his identity and overcome various obstacles, is now trapped in a storyline that feels generic and without meaning.This film feels more like an episode of a television series than an epic journey that we are used to enjoying on the big screen. The absence of the Furious Five characters, who were previously an element to enhance the kung fu action, leaves Jack Black and Awkwafina as if they were trying to do a stand up comedy duo throughout the film.The interactions between Po and Zhen inject humor and provide a unique perspective of heroic dynamics. Both are able to balance humor for children and adults.Director Mike Mitchell lacks the epic touch and intense action that is the hallmark of the Kung Fu Panda franchise . Even so, Kung Fu Panda 4 still entertains the audience. Its improved visuals and new environments introduced, especially in Juniper City, provide refreshing variety.The innovative animated action scenes and interesting character designs continue to provide entertainment, especially for young viewers who have not previously followed this film. The presence of several previous voice actors, such as Dustin Hoffman, Bryan Cranston, and James Hong, to Ian McShane also brings its own nostalgia for loyal fans of the franchise.Overall, Kung Fu Panda 4 still provides humor and entertaining kung fu action. Even so, this 92 minute film fails to match the glory of its predecessor, especially the first film which so far still feels like the best of the four films."," Kung Fu Panda 4 Film Review, Closing Action Full of Meaningless Laughter"
"62","Kung Fu Panda 4","malekalnajafi","7/10","10 March 2024","Just watched Kung Fu panda 4.And what can I say except I'm disappointed. It's the worst out of the franchise. It's feels like an episode like the villain got all the villains powers then she dies from 2 flicks from the staff that Po is using. And then all the villains bow to po at the end. So dumb.And why is Po picking a new dragon warrior when the dragon warrior prophecy has been a 200 year old prophecy.2nd of all oogway picked Po because he resembles the yin and yang this fox is so random. Like all the villans in the kung Fu panda are cool and all have a motive. Tai lung was lied to and wanted to be the dragon warrior. Lord shen wanted to rule all of China and sad origin story of Po past and general kai felt betrayed by oogway and wanted revenge and no one knew his name, even though general kai treated him as a brother also awesome theme andnow chameleon idk what she wants but it sounds like she wants to rule all of China like Lord Chen.I also felt like Kung Fu panda 4 was a cheap rip off of kung Fu panda 2 of how they explore different parts of China and Both the chameleon and lord Chen have the same motivesOverall 7/10 being niceI'm not saying it's a bad movie but all Kung Fu panda movies were a masterpiece so this was VERY disappointing."," Meh 😕 7/10"
"63","Kung Fu Panda 4","csxtnf","5/10","8 March 2024","I've been a fan of this franchise for a very long time and what I've got to say for the 4th movie it's not that bad it's still a good movie even with its flaws, I do like the idea of Po becoming a spiritual leader and trying to find the next dragon warrior, in my opinion I think this is a good start for this new trilogy I don't think it's a cash grabbed because they have already been planning 6 Kung fu panda movies here are my pros and cons for this 4th installmentProsThe idea of bringing past villains back especially Tai Lung, Lord Shen and General Kai is a good idea.In my opinion I think the chameleon is a better villain than Kai and Viola Davis played the chameleon so perfectly.At first I was worried but I think Awkwafina done so much better for this role as Zhen I also like the backstory they gave zhen.I'm so glad they brought tai lung back and finally gave him a redemption arc even though I kinda wish we have more for his redemption but I think it's good the way it is and I like the fact that he respected and bow to po at the end.The fight scenes were awesome they were short but awesome and an improvement.Po's dads have a bigger role in this film and I think they were really funny and great in this film.The animation was really good even though I would have preferred the realistic animation but the animation is still good and its really amazing in some scenes.I don't think the soundtrack was that bad as people say I personally like it especially at the end credit scene when jack black sings Baby one more time.ConsI am glad they brought back Shen and Kai but they play a very small role like a 30 second cameo and they don't have any lines at all it sucks that they didn't bring back the voice actors.I wish they gave more dept for The Chameleon all their really was is that they didn't accept her to learn Kung fu because she was small so she gave up that path to learn how to become a sorcerer.The furious five only makes a cameo, in the beginning po explains that their off to an adventure on their own then they appear at the end of the credits training with Zhen.I would like to point out of how Kai is somehow brought back, in the 3rd film he exploded for taking to much chi in the spirit realm and shouldn't he not really exit no more? I wish they could have explained how he came back.I do like the ending but it doesn't make sense, so not only tai lung bowed and respect po but also Kai and shen and other master bowed and respected po I also wish they would have explain why Kai and shen bowed and respect po, Maybe because po saved them and got their Kung fu back? Probably but i wish they could have gotten more into detail of why Kai and shen have respect for po now.Those were my pros and cons so I don't think this movie was bad I think it's still good and a good way to start this new trilogy so I'm giving this 4th film a 7.5/10."," It's not that bad it's still a good movie"
"64","Kung Fu Panda 4","happypowercat","7/10","20 March 2024","I really found this movie disappointing. I have always been a huge fan of the Kung Fu Panda series. For me, Po is the absolute star every time he returns, but it's their past villains that really stick with me. The new villain is an interesting character, but she doesn't have enough background information to resonate with the audience and keeps making illogical decisions. There's no real climax, as the theme is vague and it feels like little more than entertainment. The stereotype structure is clearly laid out before the audience (becoming hero-lesson). DreamWorks tries so hard to maintain this structure that it feels like they don't care about how the audience actually feels. They had all the pieces, but the pieces didn't come together in the right way to tell the right story. The animation is okay, and some of the lines are funny and meaningful as usual, but everything feels too contrived. A good family movie for kids, Po is entertaining as usual. Don't watch 3D."," Nothing like the trailer, the animation of transformation felt uneasy"
"65","Kung Fu Panda 4","devanparker-71888","8/10","21 March 2024","My review's title, in my opinion, sums everything up. If I had to use one word to sum up the movie, it would just be ""passable."" My children, ages six and seven, enjoyed it when I laughed a few times. Ultimately, I suppose that was a wise use of the funds. Having said that, I love a lot of DreamWorks properties, such as the first three KFP movies, the third of which is a fun watch but not as wonderful as the others. The third movie is a masterpiece in contrast to KP4, which didn't really offer much to the franchise. KP4's humor and tempo struck me as being all over the place. The movie seemed to be hurrying the audience along.Ultimately, I'm happy my kids enjoyed it because I will quickly forget everything about this film. Scenes from KFP 2-such as Po discovering inner peace among the destruction of his village-come to mind whenever I think of KFP. The humor in the first three movies will always make me laugh, but even now, barely an hour after watching KFP4, I can't even think of the best gags in the movie. The movie's tribute to past villains is its greatest and most memorable feature. Aside from that, it was just one big, vibrant, frantic ""Meh."""," I always love this movie."
"66","Kung Fu Panda 4","elochoap","7/10","22 March 2024","I don't know any person who hates the kung fu panda's trilogy, but that can change until the 4th movie. I say it because I can qualify the movie as disappointing, principally for the script and the behaviors of the characters. The characters feels like other totally different about the past movies. For example, Lee, the Po's dad, in the others movies seens like a furious and brave panda, but in this movie, he seens more like a fearful and afraid panda, that it's not totally bad, because not always we have to seem as a brave persons, that shows the other part of the personality of the character.But in my opinion, in despite of that, the movie was really good, principally in the aspects of animation, I consider that was very fluid, and the development of the scenes of the two dads of Po were compelling, they made me remember the feelings of a dad for his son, and admire they too much. If I will need to compare the movie to another that I have seen, I will say that is as good as ""shrek 3"", because definitely isn't the best from the saga, but neither is as bad as many people says."," The good and bad apects about the last Kung fu panda's movie."
"67","Kung Fu Panda 4","hkathryn-55878","10/10","23 March 2024","The movie seemed to have pacing issues, it felt like it should have been longer, at the start it felt like a special 1hr episode from a show but then started feeling like a movie, it was good that the characters went to another different location however the villain was not the best (plot twist was interesting). But if (SPOILERS) they need more ideas for next one they should have one of the villains/etc from the spirit world didn't return back or a villain who strikes real fear (illustrating change can be bad) and maybe not even related to kung fu. But a movie about the furious 5 would be good."," Felt like a special episode from a show"
"68","Kung Fu Panda 4","yavorkaraivanov-43501","7/10","29 March 2024","Definitely the greatest movie I have ever watched, and arguably, the greatest movie of all time. As soon as the film began, I just knew I got my money's worth; the stunning visuals, the incredible voice acting, and the top-notch animation, all working together to create the greatest piece of fiction ever written! Jack Black did a wonderful job fulfilling his role as Po, and captured his character perfectly.There are just so many scenes I could pick as my favourite so I would like to share a few. Spoiler alert!I found myself with my jaw on the floor when Po revealed the strength of the staff of wisdom, and called out his signature phrase, ""Skadoosh!""I also loved the part of the film where Master Shifu met his unfortunate end after a deadly strike from The Chameleon. Po's rage and will to avenge his former master shows us how much he truly appreciates what he has done for him. I genuinely shed a tear, first for my sadness, and then later for my happiness. When Shifu returned from the dead and unleashed his final attack, I was just as shocked as the characters in the movie.Another thrilling scene has definitely got to be when we were all fooled into thinking Po has been killed. I was in disbelief, until his made his return and slaughtered The Chameleon and her army. I was a little shocked to say the least, but it's not something unusual for our kung fu panda friend.Finally, I was filled with so many emotions when I learned that the fox betrayed Po. We all trusted her, but thankfully she redeemed herself when she proved that she was no longer allowing herself to be used by The Chameleon.Overall, it was just perfect. It may be advertised as a children's movie, but I think that everybody needs to watch it. I am certain when I say that this is one hundred percent, my most favourite movie."," Amazing film!"
"69","Kung Fu Panda 4","leonvanderzwet","1/10","30 March 2024","It was a fun movie just like the other ones. The jokes, Po's biological father pretending to be him to scare off those people at thd tavern, all very funny. But now that I'm older and watched more movies and remembered a lot of tropes and their motives, I found the plot a bit basic. ""The bad guy turning good"" trope I saw coming from miles away when the first scene with Po and Zhen was shown. I think it was fun watching it with friends, but if you're older then 8 I think you can skip it if you want to watch films for the lore. Tho I found Jack Black singing Oops.... I did it again was very cringeworthy and I didn't like it."," This was certainly a children's movie"
"70","Kung Fu Panda 4","ajaycool-41419","10/10","31 March 2024","Its just poor overall. This new director & screenplay/story writer is not upto good movie standards.The good strong Chameleon character, writer failed to create good background or show as strong personality as she was.The fox character, again, writing falls short.Our favourite PO, writer & director failed him as well. No dialogues, no quirking. Even climax failed to create any engagement. This film falls short on all departments.To give perspective my rating on Kung Fu Panda 1 will be 8 Star.KFP 2 will be 8 star as well.KFP 3 is like 7 star.And KFP 4 is like 1 star.Total disappointment."," Poor Direction, Poor Story & Screenplay"
"71","Kung Fu Panda 4","aldocarvajal","6/10","3 April 2024","How to say one of my favorite Jack Black movies with panda Kung Fu love you. I would say the whole battle with Camellia the chameleon is pretty badass I can't wait to see you in theaters great trailer badass. I'll give it two thumbs up and my favorite scenes are pretty much on the trailer can't wait to see the rest I would have to honor all the cast and the crew in the director for such a beautiful display of a movie and first foremost Jack Black for continuing with the saga a Panda Kung Fu thank you so much I am so flabbergasted on scene the whole movie that is so so much excitement coming through this hole trilogy thank you thank you very much."," Total excitement coming from Hollywood videos and Jack Black introducing panda bear kung fu the chameleon battle"
"72","Kung Fu Panda 4","dvdhnze","8/10","9 March 2024","If we evaluate the film on its own, it is good, but if we compare it with the first three films, the film is bad because of the 8-year wait and the expectations they raised even higher in the trailer. I was waiting for his showdown with Tai lung to end and it did. It has not lost anything from its comedy. I think the return of the legendary five to the palace at the end of the film is a sign that they will be in the next film. It was an average film compared to the first three films. I also felt that there were deficiencies in the film. It was not as full as the other films. Both the new character and the chameleon were not handled well enough. Especially the chameleon. I hope the 5th and 6th films will not be so boring and incomplete and they will not ruin the beautiful film."," Bad compared to the first three series."
"73","Kung Fu Panda 4","lisajofunk","4/10","23 March 2024","My husband and I took the grandkids to see this movie, and honestly we were not sure what to expect, but we ended up really enjoying it ourselves. Don't listen to the naysayers, this film is fun! Jack Black and Akwafina are great!!! The villain is a voice you will recognize. Lots of funny stuff as well as some heartfelt moments too. The scenes are visually beautiful and there is awesome music by the talented composer Hans Zimmerman. Truly, this movie is fun for the whole family. Go see it and stay for the credits. There is a surprise remake of a song we all know, by someone you will recognize. The song remake is better than the original...!"," Loved it !!!"
"74","Kung Fu Panda 4","yvdxpcqmx","8/10","12 March 2024","It was decent, however it was so not needed, the sudden promotion? Was not needed, they could had ended it at 3, but it was such a sudden cash grab, but of course i couldnt help myself to watching it. Its okay, nothing too special, just dont like all of the sudden rushed stuff, it felt like everything was happening at once and it wasn't also not happening at once it you know, so yeah, it may be a good movie, but definitely dont count it as canon even if it is a new movie, id say end it off at 3 and it'd be pretty lore accurate, it was unneeded, it felt kind of fan made, and the sudden change of dragon warrior was like crazy.Overall? 4/10 Not a good movie, but for those who love the movie and want to add on to the story, go for it, i don't speak for your opinion, leave a review and tell me what you think."," Underwhelming, A easy cash-grab, yet okay."
"75","Kung Fu Panda 4","javierja",NA,"4 April 2024","I read a lot of people complaining about the bad quality of the jokes or the little amount of them in this film. That might be true, but, that doesn't make it a bad film. As all the Kung Fu panda films, this one is also full of little dialogues that make you think about life, always trying to include the Chinese wisdom in a very easy way to understand and apply (even for the kids). In my opinion, that has much more value in a film than just some vain jokes. In this movie, Po has to understand that changes are good and common, not easy to accept but that's part of the life and sometimes we just need to move on in our life and share our knowledge and experience with others.A movie for kids doesn't that it has to be full of silly situations and laughs all the time. A good message to make us think in our life is enjoyable too. That's why I always prefer any Kung Fu Panda movie or even How to train your dragon instead something like Despicable me."," Make you think about life."
